Gender,Partner,Dependents,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Churn
Male,No,No,0,72,84.23,5939.169254677707,0
Female,No,No,0,7,56.76,789.3286761769973,1
Female,Yes,No,0,30,97.21,3203.7379920123003,0
Female,Yes,No,0,30,76.8,2035.857911555569,0
Male,Yes,No,0,59,90.19,5374.859906294945,0
Male,No,No,1,21,89.05,1551.604837124171,1
Female,Yes,No,0,15,82.08,965.6901719948918,0
Female,No,Yes,0,19,47.76,363.93332383814936,0
Female,No,No,1,26,91.65,2701.1256139115067,0
Male,Yes,Yes,0,38,70.25,2282.530314578912,1
Female,No,Yes,0,10,99.95,1534.3540956184152,0
Female,No,No,1,28,86.53,2815.013547846921,0
Male,No,No,0,60,98.1,6225.704448016636,1
Female,Yes,Yes,0,20,44.03,1311.5266297379849,1
Female,Yes,No,1,54,101.62,6481.923219315476,1
Female,No,Yes,0,60,20.78,522.2963345315676,0
Female,No,Yes,0,21,108.37,2776.521793471139,0
Female,No,No,0,39,45.57,1090.7084752125556,1
Female,No,No,0,67,83.03,5283.558377388048,1
Female,No,Yes,0,69,53.77,4065.8332648906035,0
Female,No,No,0,5,72.37,171.66359785008598,0
Male,No,Yes,0,37,73.7,3018.84975282447,0
Female,No,Yes,0,1,45.28,45.28,0
Female,Yes,No,0,22,93.92,2849.9488288426705,0
Female,Yes,Yes,1,52,56.89,3658.938176599386,0
Male,Yes,No,0,57,66.67,3268.866555662194,0
Female,No,No,0,70,52.76,3308.2639329403446,0
Male,Yes,Yes,0,65,91.83,6303.491520376811,0
Female,Yes,No,0,36,76.39,2668.259169367628,0
Male,No,No,0,28,18.0,28.60028045618259,0
Male,No,No,0,32,82.29,3512.77178553441,1
Male,Yes,Yes,0,68,51.46,2941.42546060196,0
Female,Yes,Yes,0,42,72.08,2861.197552731168,0
Female,No,No,0,50,37.25,1353.5849821534803,1
Male,Yes,No,0,42,74.72,2617.955973894069,1
Female,No,Yes,0,46,80.77,3679.844561394259,0
Male,No,No,0,60,89.74,5620.411748039902,0
Female,Yes,No,0,48,87.09,4545.194018700107,0
Female,No,No,1,70,76.43,5282.269305021764,0
Male,Yes,No,0,25,50.63,1065.350722122202,1
Male,No,No,0,35,68.33,2576.133261157645,0
Female,Yes,No,0,65,69.56,5103.871804626383,0
Male,No,No,0,33,42.4,974.4740986116261,0
Male,Yes,No,0,68,59.83,5082.067575522685,0
Female,Yes,Yes,0,53,97.52,4583.371086879168,0
Male,Yes,No,0,47,48.58,3088.9802522558502,0
Female,No,Yes,0,46,57.27,1812.5119828662314,0
Female,No,No,0,62,104.54,6724.754735066279,0
Male,No,Yes,1,64,62.35,4009.9021806938854,0
Male,Yes,No,1,62,66.27,3881.6694429100635,0
Male,Yes,No,0,54,49.19,2446.848985075485,1
Female,Yes,No,0,34,38.91,1278.2545287374257,0
Male,No,No,0,11,76.15,609.9919709978981,0
Female,No,No,0,60,76.39,4358.809600717536,1
Male,Yes,No,0,62,89.89,5731.678724554454,0
Male,Yes,No,0,40,60.19,2201.772221460303,1
Female,No,Yes,0,2,37.43,1029.1258798795775,0
Male,Yes,Yes,0,4,51.63,834.3015144928368,0
Male,No,Yes,0,45,120.0,5336.679645882129,0
Female,Yes,No,0,22,53.9,0.0,0
Male,No,No,0,6,54.12,158.89399446550118,1
Male,No,Yes,1,34,44.39,464.0076827011985,0
Female,No,Yes,1,48,69.14,3436.6086704029835,1
Male,Yes,No,1,62,68.58,3824.99909034579,0
Male,Yes,No,1,21,120.0,3740.7662341009395,1
Female,Yes,Yes,1,5,72.29,259.8487113716826,0
Male,No,No,0,19,96.18,1990.9368201836835,0
Male,Yes,No,0,3,99.21,0.0,0
Male,No,No,0,37,72.36,2219.249996062126,0
Female,No,No,0,4,39.77,56.80613729750159,0
Male,Yes,No,0,59,36.54,1901.5840760845856,0
Female,No,Yes,0,28,93.6,2141.8280758278956,1
Male,No,No,1,39,61.87,3173.3575063625735,0
Male,Yes,No,0,5,84.37,341.3091397658859,1
Male,Yes,No,0,11,49.49,998.0501285188964,1
Male,Yes,No,0,50,52.21,3807.5032466859902,0
Male,No,No,0,55,107.05,5679.138503203973,0
Male,Yes,No,0,47,88.64,3708.44601414854,0
Male,No,No,0,35,46.84,799.8059245891518,1
Male,No,No,0,15,70.19,771.7172874643409,0
Male,No,No,0,23,57.35,1820.0428171225542,0
Female,No,No,0,20,62.35,568.8136882341792,0
Male,No,No,0,72,67.54,4765.186720865804,0
Female,Yes,No,0,67,29.06,2370.3111235880247,0
Female,No,Yes,1,72,61.63,4448.539657243037,0
Male,Yes,Yes,0,34,68.12,1551.6237804528155,0
Female,No,No,1,37,58.15,2304.046341634118,0
Female,Yes,No,1,46,66.67,3132.524242300369,1
Female,No,No,0,57,74.68,4185.453858406347,0
Female,Yes,No,0,29,78.8,1996.481323351,1
Male,Yes,No,0,20,31.8,1005.9949911485203,0
Female,Yes,No,1,36,60.02,1982.2960979759255,0
Male,Yes,Yes,0,71,51.26,3845.287073123273,1
Female,No,No,0,27,85.02,2325.0100880965847,1
Female,Yes,No,1,69,35.48,1895.7722532200205,0
Female,No,Yes,1,64,87.83,5620.580201125906,0
Male,No,No,0,41,74.47,2788.7273776911265,0
Male,No,Yes,0,57,53.33,2949.0686735406493,0
Male,No,No,0,69,120.0,8000.0,1
Male,Yes,No,0,63,61.0,4286.575111666572,0
Female,Yes,No,0,69,52.05,3328.6908842930607,0
Male,Yes,Yes,0,3,90.05,0.0,0
Female,Yes,Yes,0,3,71.91,102.68211206105305,0
Male,Yes,Yes,0,71,18.0,565.8209955176658,0
Female,No,Yes,0,37,59.24,2682.568918794502,0
Female,Yes,No,0,24,94.58,1533.3306049820103,0
Male,Yes,Yes,0,33,82.54,2389.416775724014,1
Female,No,No,0,12,34.48,447.27154267678515,0
Female,No,Yes,1,72,73.11,4602.351004940525,0
Female,No,No,0,40,80.99,3385.6443700533378,0
Female,No,No,0,11,59.59,459.0044054386758,0
Female,No,No,0,63,44.95,2258.0583274418777,0
Male,Yes,No,0,25,86.68,2419.2368952680495,1
Male,No,Yes,0,54,51.59,3068.7895746595086,0
Female,Yes,No,0,56,62.27,4091.2441031311746,0
Female,Yes,Yes,0,71,79.83,5270.208844186306,0
Male,No,No,0,61,83.7,5303.612803995965,0
Male,No,Yes,1,39,76.44,3189.0258313106697,0
Male,No,No,0,58,92.61,5510.153477420447,0
Female,No,No,0,9,37.68,819.5898064710844,0
Female,Yes,Yes,1,3,73.31,605.0688983788002,0
Male,Yes,No,0,42,26.19,1538.7040235458837,0
Male,No,No,0,50,81.82,3725.011880526714,0
Male,No,No,0,21,80.76,1128.346065065702,0
Female,Yes,No,0,45,64.57,2118.8988621903036,1
Female,Yes,No,0,16,62.06,951.1708339323668,1
Female,No,No,0,14,56.38,1228.1647358401149,0
Male,No,No,1,57,96.81,4862.811839837765,0
Female,No,No,0,51,78.17,3725.754797751284,0
Male,No,No,0,20,77.61,2182.727239760487,0
Male,No,No,0,8,83.18,32.89383615516135,1
Male,No,No,0,11,79.95,1640.2149753588956,0
Female,No,Yes,0,44,68.49,2284.2558124318457,1
Female,Yes,No,0,46,56.55,2574.4414164548703,0
Female,No,No,0,67,67.97,4467.688379581586,0
Female,Yes,Yes,1,68,55.41,3113.1836833568636,1
Female,No,No,1,3,83.4,735.9284102596461,1
Female,No,No,0,30,66.32,2093.899731646634,1
Male,Yes,No,0,48,31.01,1224.3988830192582,0
Male,No,No,0,35,79.58,3151.872279171765,0
Female,No,No,0,62,92.61,5393.41403280623,0
Female,No,No,0,8,78.81,320.4503021682719,0
Female,Yes,No,0,7,95.32,1051.5859753095865,1
Male,Yes,No,0,67,86.57,5878.038239671337,0
Female,Yes,No,0,47,88.04,4857.954061068239,1
Male,Yes,No,0,9,58.77,1079.1708172067342,0
Female,No,No,0,2,90.3,0.0,0
Male,Yes,No,0,50,49.43,2625.683955586526,1
Male,No,Yes,0,55,83.59,5078.730764683599,1
Female,No,No,1,66,53.3,3903.0425214577117,0
Male,No,No,1,32,84.04,2729.381711928258,0
Male,Yes,Yes,0,43,84.37,3959.806948428084,1
Male,Yes,Yes,0,36,69.3,2049.975287674184,0
Male,Yes,No,0,32,82.88,2770.1151138120695,0
Female,No,No,0,7,32.34,12.519100229614821,0
Male,No,No,0,34,75.51,2294.7954312254947,1
Male,No,No,0,72,105.2,6943.768175185727,0
Male,Yes,No,0,31,66.22,2270.5977644602426,1
Female,No,Yes,0,63,62.09,3032.946989524013,0
Female,Yes,No,0,56,76.73,4413.524752452329,0
Male,Yes,No,0,63,101.76,6636.220760118519,1
Female,Yes,Yes,0,58,82.81,4066.4890524293414,1
Female,Yes,No,0,33,71.48,2173.431321146272,0
Female,Yes,Yes,0,12,84.34,1500.495473904978,1
Female,No,No,0,5,58.3,756.8955434093411,0
Female,No,No,0,11,39.6,0.0,0
Female,Yes,No,0,28,43.88,370.7137571813422,0
Female,Yes,No,0,58,61.36,3287.284171402811,0
Male,Yes,Yes,0,72,80.79,6234.50377746706,0
Male,Yes,No,0,6,78.29,683.8072606953127,1
Male,No,No,0,19,31.25,772.2278007005091,0
Female,No,No,0,20,65.85,1207.110613128003,0
Male,Yes,No,0,68,55.86,4140.561200762682,0
Female,Yes,No,0,33,63.36,1719.667712203418,0
Female,No,Yes,0,9,57.31,1381.4238797019755,0
Male,Yes,Yes,0,36,56.97,1382.8453676714087,0
Male,No,Yes,0,17,34.37,1839.5469233622123,0
Male,No,No,1,8,76.16,52.0830171011969,1
Male,No,No,0,35,78.96,2756.791144609376,0
Female,No,Yes,0,38,52.42,1002.6558694517411,0
Male,Yes,No,0,56,97.23,5848.946166138381,0
Male,Yes,No,0,44,65.04,2642.657963102543,0
Female,No,No,0,12,120.0,982.5022581177188,0
Female,Yes,No,0,15,27.94,379.1072672122337,0
Female,Yes,No,0,53,101.67,5522.943882035693,0
Female,Yes,No,0,19,40.39,1160.7296279835218,0
Female,Yes,No,0,25,88.57,2473.576097876456,1
Male,Yes,Yes,1,42,87.52,3362.9891014588275,1
Male,Yes,No,0,5,18.0,0.0,1
Female,No,No,0,45,29.06,1726.6412946314333,0
Male,Yes,Yes,0,3,120.0,470.0312498377913,1
Female,No,Yes,0,20,69.91,1149.844065718553,0
Male,No,No,1,18,55.02,1799.9113766703604,0
Male,No,Yes,0,1,82.91,82.91,0
Male,No,No,0,21,39.01,1551.088893095327,1
Male,Yes,No,0,61,109.3,7082.71223094452,0
Male,Yes,Yes,1,46,76.13,3743.056978232671,0
Female,No,Yes,0,42,77.73,3017.427563055228,0
Male,No,No,0,53,98.85,5511.430040810682,0
Male,Yes,No,1,15,49.91,0.0,0
Male,No,Yes,0,48,78.73,3552.023898357607,0
Male,Yes,Yes,0,17,74.11,1377.473934977505,1
Female,Yes,Yes,0,57,70.72,4232.262908667393,0
Female,No,No,0,30,66.29,2692.0764226125752,0
Female,Yes,Yes,0,53,84.08,4928.310488014296,0
Male,No,No,0,62,46.91,2777.25885477603,0
Female,Yes,Yes,0,46,81.17,3615.1738023051416,0
Female,Yes,No,0,4,65.21,86.01017221624616,0
Female,No,No,0,26,53.65,1529.0771589430055,0
Female,Yes,Yes,0,27,87.24,2269.3811814658648,0
Male,No,No,0,29,77.13,1835.706524320411,0
Male,No,No,0,61,84.9,4155.383981775622,0
Male,No,Yes,0,30,35.1,891.446109966015,0
Male,Yes,No,0,57,48.78,2580.647751090261,1
Female,No,No,0,68,39.53,3673.0180736278135,1
Male,Yes,No,0,19,87.33,2238.7608749090077,0
Male,Yes,No,0,3,76.35,0.0,0
Male,Yes,Yes,0,40,55.14,1998.7294836814347,0
Female,Yes,No,0,8,68.99,382.349866072641,0
Female,Yes,No,1,33,66.83,2634.254266260322,1
Female,Yes,No,0,50,86.85,3661.250231881287,0
Male,No,No,0,13,87.61,1779.4505708972702,1
Male,No,No,0,53,59.75,2734.5075810585304,0
Male,Yes,No,0,63,50.83,3815.8272712042944,1
Male,No,Yes,0,13,120.0,1207.3574466237321,0
Female,Yes,No,0,58,22.22,695.3048428779816,0
Male,No,No,0,71,24.86,1466.7446930581998,1
Female,No,No,0,48,120.0,6000.737074870653,1
Female,Yes,Yes,0,16,82.12,1745.6757785357795,1
Male,No,No,0,9,66.12,705.8185470052629,0
Female,No,No,0,10,88.6,1499.095704971512,0
Male,No,No,0,38,69.62,2957.5554105708948,1
Male,Yes,No,1,13,78.57,2212.297286649873,0
Male,No,Yes,0,17,67.21,1639.1104390817304,0
Male,Yes,No,0,16,66.87,1237.8645356343693,0
Female,Yes,Yes,0,66,56.39,2910.7586653729722,0
Female,No,No,1,29,71.95,1366.6851801420771,1
Male,No,No,0,23,52.63,295.7604644235288,0
Female,Yes,No,1,60,102.49,6166.610449102536,0
Female,Yes,No,0,47,65.7,2559.162688501392,1
Female,Yes,No,0,66,51.19,2885.6281261196755,0
Male,Yes,Yes,1,46,50.34,2328.4078434775533,0
Male,Yes,No,0,7,92.12,0.0,0
Male,No,No,0,24,56.88,1666.6989910062453,0
Female,Yes,No,0,32,86.02,2006.228533211668,0
Male,Yes,No,0,41,91.13,3252.541089024765,0
Male,No,Yes,0,27,63.27,1036.8758836314782,0
Male,No,No,0,8,65.46,0.0,0
Male,No,Yes,0,42,89.36,2585.5978618632753,1
Male,Yes,Yes,0,26,27.58,912.1709326103734,0
Male,No,Yes,0,22,79.58,858.8211911044676,0
Female,Yes,Yes,0,34,40.19,453.56090307697036,1
Male,Yes,No,0,36,96.23,4297.511639463744,0
Female,Yes,Yes,0,9,70.23,246.69383652223246,0
Male,Yes,No,0,45,21.71,879.4735692920428,0
Female,Yes,No,0,16,83.12,1792.4146405399572,0
Female,Yes,No,0,49,68.77,2344.2815592380357,0
Female,No,No,1,28,53.27,1746.8247748248984,0
Male,Yes,No,0,16,110.37,2335.5061294134894,0
Male,Yes,Yes,0,60,95.03,5703.946706018789,0
Female,No,No,0,17,48.26,558.0588675442464,1
Female,Yes,No,0,37,28.28,1263.6518794683984,1
Male,No,Yes,0,45,84.18,3020.4354614882636,0
Male,Yes,No,1,42,95.57,3754.812058510696,0
Male,Yes,No,0,9,77.11,0.0,0
Female,No,No,0,19,71.36,768.2123545523818,0
Female,No,No,0,56,19.0,1888.6501700806198,0
Female,No,Yes,0,54,46.91,2185.677728007629,0
Female,Yes,No,0,63,74.13,4242.436976290593,0
Female,No,No,0,42,20.92,0.0,0
Male,No,No,1,50,104.93,4552.227086735955,0
Female,No,No,0,18,71.72,386.345250058081,0
Female,No,Yes,1,29,27.22,282.40177218999696,1
Male,No,No,1,18,83.78,1644.5486711923488,1
Male,Yes,Yes,0,41,77.9,2906.4731034238193,1
Male,Yes,No,0,54,64.54,3360.731304091878,0
Female,Yes,No,0,32,75.6,3364.4646163522484,0
Male,No,No,0,30,61.0,2190.6401491375213,0
Female,No,No,0,5,79.31,296.4449047459824,0
Male,Yes,No,0,40,79.34,2740.959995416476,0
Female,Yes,No,0,68,64.48,5086.991033455878,1
Female,No,Yes,0,66,72.84,4423.445661989917,1
Male,No,No,0,57,66.39,3540.336961543776,0
Female,Yes,No,1,30,21.35,708.0981725180002,0
Male,No,No,0,71,61.96,4962.45423186181,0
Female,Yes,No,0,17,72.07,759.4476944227569,0
Female,No,Yes,0,6,53.8,0.0,1
Female,Yes,No,0,1,45.93,45.93,1
Male,Yes,No,0,14,18.0,385.24416292271803,0
Female,Yes,No,0,48,71.06,3241.707891944277,0
Male,No,No,0,47,59.65,3241.068348599797,0
Female,Yes,No,0,37,120.0,4155.43437231926,0
Female,Yes,No,0,6,65.4,149.39428211909168,0
Male,No,No,0,39,28.06,607.5251449670834,0
Male,No,No,0,14,105.38,933.2145202370235,1
Female,Yes,No,0,36,65.72,2068.3282590153954,0
Female,No,Yes,0,52,46.7,2450.9482171616155,0
Female,Yes,No,0,72,107.74,8000.0,0
Female,No,Yes,0,39,83.75,3386.428676846287,0
Female,Yes,No,0,14,37.46,792.7436409069799,1
Female,Yes,No,0,5,38.61,0.0,0
Male,No,Yes,1,71,67.35,4203.123545097193,0
Female,Yes,No,0,71,42.71,3034.0827614313107,0
Male,Yes,Yes,0,29,41.75,724.479690853957,0
Female,No,No,0,27,102.79,3140.537984988052,0
Female,No,No,0,54,81.36,4367.726483051104,0
Male,Yes,No,0,71,45.84,2619.514972814451,0
Female,Yes,Yes,0,5,39.65,919.1116911070786,0
Female,No,Yes,0,10,18.0,0.0,0
Male,No,No,1,49,109.82,4859.110488300639,0
Female,No,Yes,1,45,47.98,1299.7541308455757,0
Male,No,No,1,13,87.46,1776.3522223389068,0
Female,No,No,0,70,92.76,7430.144873447119,1
Female,No,No,1,29,74.26,1897.1157203725134,0
Male,Yes,Yes,0,39,87.44,3416.5807291447827,0
Male,No,No,0,27,27.15,805.5888363132029,1
Female,Yes,No,0,44,45.37,1618.3370842008997,0
Male,No,Yes,1,14,31.11,0.0,0
Male,No,No,0,5,91.55,41.923626612987675,0
Male,Yes,No,0,14,28.5,1240.8343372809081,0
Female,Yes,No,0,41,52.7,2296.5289854944435,0
Male,No,No,0,60,77.43,4772.11592896479,0
Male,Yes,Yes,0,6,18.53,6.042022324073869,1
Male,Yes,No,0,42,30.29,1614.4101035346166,0
Male,No,Yes,1,29,93.4,2078.1292045846235,1
Male,No,No,1,9,59.31,187.052542067582,0
Female,Yes,Yes,0,66,55.93,2669.1398420334162,0
Female,No,No,0,50,69.83,4453.385666506171,0
Female,Yes,No,0,13,39.04,662.4245001591387,1
Female,No,No,1,36,91.04,3043.1741236070366,0
Female,No,No,0,60,52.1,2747.675698476107,0
Male,Yes,Yes,0,50,52.95,2970.534944714427,1
Male,No,No,0,60,67.89,4160.983553127528,0
Female,No,No,1,53,100.17,5059.645095407071,0
Male,No,No,1,33,32.34,1403.0771605121909,0
Male,No,No,0,14,105.45,2418.5087196428153,1
Male,No,No,0,21,65.45,1355.2689644621348,0
Female,No,No,0,28,54.75,1415.2603010127116,1
Male,Yes,Yes,0,35,39.66,2058.5586610197765,0
Male,No,No,0,54,96.69,5572.85361778737,0
Female,Yes,Yes,0,19,46.69,1579.1209622750087,1
Female,No,Yes,1,38,38.12,1209.8518524279004,0
Male,Yes,No,0,68,33.88,3057.8425269324134,0
Male,No,No,0,60,34.93,3449.6359994677027,0
Female,No,No,0,28,57.83,1408.138603218787,0
Female,Yes,No,1,46,82.91,4078.5370702320974,0
Male,No,No,0,66,70.66,4793.093154245945,0
Male,No,Yes,0,23,61.62,1185.2919374889425,1
Female,Yes,No,0,69,86.92,6810.396154868553,0
Male,Yes,No,1,55,40.01,2277.1984127572955,0
Female,No,Yes,0,5,70.68,859.65441067772,0
Female,No,No,0,62,82.31,4642.219514402455,0
Female,Yes,Yes,1,33,112.39,3501.281770323226,0
Male,No,Yes,1,72,74.66,5001.076490070149,0
Male,No,Yes,0,27,112.78,3573.7504637830702,0
Female,Yes,No,0,46,105.68,4807.736937272074,0
Female,No,No,0,32,64.11,1298.5227288680412,1
Female,No,No,0,10,104.37,1316.9210688034918,0
Female,Yes,Yes,0,17,120.0,2255.3483380108246,1
Male,No,No,0,12,89.83,1078.5233373241015,0
Female,Yes,No,0,25,98.62,1874.7536203293025,0
Female,No,No,0,58,44.71,2712.0527549742137,0
Female,Yes,No,0,51,67.45,4367.358251961162,0
Male,Yes,No,0,67,74.61,4928.888054574803,1
Female,Yes,No,1,28,46.27,887.232290607453,1
Female,Yes,Yes,0,34,114.6,4672.733460867723,0
Female,No,No,0,27,47.11,785.1137781855205,0
Female,Yes,Yes,0,52,28.62,1611.8002758200219,0
Female,No,No,0,28,74.52,1583.6689805055348,0
Male,No,No,1,17,114.16,2078.217962391088,0
Male,Yes,No,0,66,90.07,6226.668738490257,1
Male,No,Yes,0,12,65.5,1358.9579921722216,1
Female,Yes,No,1,29,33.48,1045.0220238349182,0
Female,Yes,Yes,0,6,81.01,501.4553596539821,0
Male,No,No,0,30,79.64,2455.647545311564,0
Female,No,Yes,0,24,87.45,2973.7813332675173,0
Male,Yes,Yes,0,22,55.14,1565.8415562848681,0
Female,No,No,0,13,52.55,916.2739925129699,1
Male,Yes,Yes,0,45,80.55,3557.5757671304646,1
Male,No,No,0,7,99.37,466.16535855850543,1
Female,No,No,0,23,44.94,911.8193230682044,0
Female,No,No,0,49,107.02,5110.71369647626,0
Male,No,No,0,10,50.19,943.8638841764971,1
Male,No,Yes,0,39,94.32,3262.453801664023,0
Female,Yes,No,0,19,120.0,1982.1162668151326,0
Male,Yes,No,0,69,81.68,5190.954180306519,1
Female,No,Yes,0,37,54.74,1650.9452361345209,0
Male,No,Yes,0,50,77.24,3561.5531714993476,0
Female,Yes,Yes,0,47,68.42,2886.4180029864096,0
Female,Yes,No,0,2,101.2,0.0,0
Female,No,No,0,45,18.0,845.4233120424926,0
Male,Yes,No,0,48,73.15,5052.722669217037,0
Female,Yes,No,0,32,69.76,2389.0011029201996,1
Female,Yes,No,0,69,80.42,4681.646684421996,0
Female,No,No,1,4,74.65,678.1983576809615,0
Male,Yes,Yes,0,26,34.54,236.62984825241494,0
Female,No,No,0,5,81.1,468.0203363551338,0
Female,Yes,No,0,36,95.13,3344.5305262413017,1
Female,No,No,0,28,63.38,2619.314528948068,0
Female,Yes,Yes,0,21,49.98,425.5584332073207,0
Female,Yes,No,0,13,47.84,545.4194602222309,0
Male,No,Yes,0,17,58.0,356.42276487499873,0
Female,Yes,No,0,14,51.39,889.667988075453,0
Female,No,No,0,69,120.0,8000.0,0
Male,No,No,0,62,112.83,7048.947279717771,1
Male,No,No,0,68,51.15,2689.917511558113,0
Male,Yes,Yes,1,68,68.84,5050.381443656082,0
Male,Yes,Yes,0,5,112.5,111.4567228375937,1
Female,Yes,No,0,16,78.63,1492.4145675384602,0
Male,No,No,0,52,62.52,3706.6817133677687,0
Female,Yes,No,0,16,73.13,1135.5001165020074,0
Male,Yes,No,0,11,91.1,1009.6706951410507,0
Male,Yes,Yes,0,2,58.24,289.83531734164677,0
Female,No,No,0,66,31.13,2427.9192350989188,0
Male,No,No,0,34,36.3,1402.4000799596083,0
Male,Yes,No,0,59,44.73,1803.8857680592114,0
Female,No,No,1,32,104.42,2876.886996551658,1
Male,No,Yes,0,3,88.77,683.2198867280971,0
Male,Yes,Yes,0,45,80.17,4410.505772654784,1
Male,No,No,0,57,31.94,1331.764016851339,0
Female,No,Yes,0,25,72.94,1928.0583768215174,0
Female,No,No,0,33,82.39,2167.952023552335,0
Female,Yes,No,0,22,83.85,1954.2833801307256,0
Female,Yes,Yes,0,59,50.63,3588.007641227204,0
Female,No,Yes,1,6,81.11,0.0,0
Male,Yes,Yes,0,61,117.77,8000.0,0
Female,No,No,0,37,80.65,2373.9786852019124,0
Male,No,No,0,41,63.94,2987.996311909516,1
Female,No,No,0,62,52.76,3516.294133153751,0
Male,No,Yes,0,45,38.73,1654.0385528591207,0
Female,No,No,1,64,29.95,3259.262546687204,1
Female,Yes,No,1,49,23.5,1515.6404383907495,0
Male,Yes,No,0,56,89.19,5051.903592116699,0
Male,Yes,Yes,0,41,104.71,3741.021818707649,1
Male,Yes,No,0,5,61.23,62.37915424722249,0
Male,Yes,Yes,0,22,80.11,2037.140493271459,0
Female,Yes,Yes,0,66,60.59,4215.392482000317,0
Male,No,No,0,50,47.71,1930.8365956292544,0
Male,Yes,No,1,50,56.72,2167.0431447489386,0
Female,Yes,No,0,27,70.69,1946.1445111158114,1
Male,No,No,0,30,64.25,1805.1925507254282,0
Male,No,Yes,0,58,90.2,5314.646379831136,0
Male,Yes,No,0,51,51.21,3143.2119174159147,1
Female,No,Yes,1,65,84.87,5445.0535809339035,1
Male,No,Yes,1,40,120.0,4616.46188103255,0
Female,Yes,No,0,72,70.32,4681.86532023748,1
Male,Yes,Yes,0,70,71.26,4339.318286887004,0
Female,No,No,0,60,54.1,2890.064779524832,0
Female,No,No,0,32,56.38,1631.910933851367,0
Male,No,Yes,0,65,56.09,3468.319236010299,0
Male,Yes,No,0,42,103.89,5254.504673896111,0
Male,No,No,0,45,57.79,1944.7282965831305,0
Male,No,No,0,59,108.71,5323.544956715231,1
Male,No,No,0,46,89.94,4057.1318826354177,1
Male,Yes,Yes,0,25,95.46,2374.5268815988416,0
Female,Yes,No,0,4,106.23,878.0042585160143,1
Female,Yes,No,0,55,102.37,6287.511670592383,1
Male,No,No,1,42,49.08,1510.525930461364,0
Female,Yes,No,0,35,57.68,2214.4692996797858,1
Male,Yes,No,0,66,94.88,7005.331067446925,0
Male,No,No,1,47,62.38,3005.120100079158,1
Female,No,Yes,0,68,78.18,6008.912719202399,0
Male,No,No,0,25,74.66,2208.0411973329947,0
Female,Yes,Yes,0,27,76.93,2904.6601157461328,0
Male,No,No,1,69,43.62,2555.811862237937,0
Female,No,No,0,39,96.33,4360.734313623838,0
Male,Yes,Yes,0,16,34.19,140.39361465345792,0
Female,Yes,No,0,67,46.99,3703.8133642322523,0
Female,No,No,0,44,84.2,3605.15081350248,0
Male,No,Yes,0,21,82.41,2013.5907279413661,1
Male,Yes,No,0,71,98.24,7968.635862395239,0
Female,Yes,No,0,40,77.6,3243.1275693264492,0
Male,Yes,Yes,0,72,36.89,2932.417680237652,0
Male,No,Yes,1,62,87.04,5320.676159108751,0
Male,Yes,No,0,50,72.25,3384.2945980884333,0
Male,Yes,Yes,0,69,76.68,5816.519509716254,0
Male,Yes,Yes,0,47,40.16,1647.6579415322494,0
Male,Yes,No,1,66,120.0,7646.3928973213215,0
Female,Yes,No,0,26,20.89,0.0,1
Female,No,No,0,60,80.42,4785.833595508138,1
Male,Yes,No,0,72,74.17,4859.4560829545535,0
Female,No,Yes,0,36,54.7,3071.967991729525,1
Male,Yes,No,1,19,86.31,1470.9289005489416,0
Female,No,Yes,0,31,70.57,2306.4523874365586,0
Male,Yes,No,0,36,63.53,2451.1530920887817,1
Male,Yes,No,0,55,48.35,2993.2563602198943,0
Male,No,No,0,17,79.83,1552.5301940081254,0
Female,Yes,No,0,69,120.0,8000.0,0
Male,No,Yes,0,70,66.19,3754.250599471552,0
Male,No,No,0,29,98.43,2796.787718078912,0
Female,No,Yes,0,26,78.48,2703.1372189785475,0
Female,No,Yes,0,21,53.4,1030.27797759853,0
Male,Yes,No,0,9,77.2,726.128592711634,1
Female,No,No,1,10,47.08,1116.5054103257035,1
Female,No,No,0,44,59.63,2240.933496226726,0
Male,Yes,No,0,47,39.79,2220.455620230869,0
Male,Yes,Yes,0,14,63.52,288.1026482669246,0
Male,No,No,0,18,61.87,1653.032331844718,0
Male,Yes,Yes,0,62,94.81,5813.326338661635,0
Female,No,No,0,64,69.96,3504.9101487190187,0
Male,Yes,No,0,61,83.89,5790.985450256843,0
Male,No,No,0,69,46.49,2875.4875983203883,0
Male,No,No,0,68,90.15,6186.826610192937,0
Female,Yes,No,0,4,77.5,2128.0554245376584,0
Male,Yes,No,0,60,98.24,6618.611340024849,1
Male,No,No,1,65,85.92,6150.883653304537,0
Male,Yes,No,0,8,96.41,133.90537158554946,0
Female,Yes,Yes,0,17,120.0,1453.2512790890987,0
Male,No,Yes,0,51,63.25,3941.2141100741196,0
Male,Yes,Yes,0,71,65.5,4312.235563836051,0
Male,Yes,Yes,0,55,71.81,3741.8204427959013,0
Male,No,Yes,1,55,72.29,4145.575994972959,0
Female,Yes,No,0,55,47.17,2086.1261723670286,0
Female,Yes,Yes,0,43,62.81,2374.6682901969466,1
Male,No,No,0,52,86.83,4278.303688148207,1
Female,No,No,0,56,86.76,5138.2787260890445,1
Female,No,Yes,0,38,33.86,717.0800283388496,0
Male,No,No,1,14,55.19,1613.286329058095,0
Male,Yes,Yes,0,54,73.85,4790.95622691554,1
Female,No,No,0,9,44.28,627.2692885462894,0
